,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae
10,4.176333745320638,0.13540541631146985,0.8009755611419678,0.019264659655297587,0.001,rbf,scale,0.001292,0.54,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.001292, 'C': 0.54}",0.9707485197115493,0.9684058753220003,0.9644680148996173,0.9678741366443889,0.0025914274945321916,14,0.001643100634814603,0.0016613131314248551,0.0017950633508313162,0.0016998257056902583,6.775239502386706e-05,17,0.0013143854790757651,0.0013318131693349166,0.0013190665234093723,0.0013217550572733512,7.364430627258396e-06,17
11,3385.096574783325,138.6764908329788,0.387339989344279,0.02446821924047796,0.001,poly,scale,0.001734,4.955,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.001734, 'C': 4.955}",0.93354418061215,0.9355313854598679,0.9362345322692379,0.935103366113752,0.0011392683120277972,17,0.00247660501297803,0.002373135317263348,0.0024047106087375764,0.002418150312992985,4.329714171225655e-05,14,0.0018194601706227004,0.001770044313925792,0.001809789807312982,0.001799764763953825,2.1383137344444806e-05,11
12,4.699939250946045,0.051431690518500585,0.2226276397705078,0.003616944988217898,0.001,linear,scale,0.00133,1.09,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.00133, 'C': 1.09}",0.9816102315138645,0.980664224938709,0.9807505884297288,0.9810083482941008,0.0004270536428601235,3,0.001302801860194647,0.0012996581262533398,0.0013212310567307158,0.0013078970143929009,9.515540957591872e-06,28,0.0010513661947000978,0.0010501772921515814,0.0010534983645817903,0.00105168061714449,1.3739302813040824e-06,25
13,7.541872262954712,0.2112061610863459,1.645067612330119,0.04126515537140828,0.001,rbf,auto,0.000228,2.175,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000228, 'C': 2.175}",0.9812451293214355,0.9804488274269825,0.9804562066907443,0.9807167211463875,0.0003736531484114096,8,0.0013156709210696024,0.0013068770716387504,0.0013312955336739248,0.0013179478421274258,1.00979733665881e-05,23,0.0010561748847604663,0.001052813196078212,0.0010575094306850051,0.0010554991705078946,1.975870640815847e-06,23
14,4.141410032908122,0.5248858947023297,1.5619429747263591,0.014995933292882147,0.001,sigmoid,auto,0.001954,3.23,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.001954, 'C': 3.23}",-3.0209806300413407,-3.5262958756971647,-2.8301821271114367,-3.125819544283314,0.2936971072347558,28,0.019264432929925468,0.01988473482696019,0.018637161010949612,0.01926210958927842,0.0005093225271754758,3,0.012082320393883187,0.011857357597155803,0.011769545213007894,0.01190307440134896,0.00013171838161299485,3
15,0.49127817153930664,0.0055151130872706155,0.31275741259257,0.005866350762101442,0.001,poly,auto,0.001742,3.175,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001742, 'C': 3.175}",0.9276752837692395,0.9299774367436155,0.9302951859901437,0.929315968834333,0.0011673693383080922,21,0.002583649569526269,0.0024732461193255335,0.0025142093137442718,0.0025237016675320246,4.556906142973518e-05,10,0.0018702496130136865,0.0018075181238504914,0.0018619567189908258,0.0018465748186183347,2.7823995369224616e-05,8
16,10.446924606959024,0.22922719420234158,0.3313116232554118,0.011895764431747217,0.001,linear,scale,0.000948,1.59,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.000948, 'C': 1.59}",0.9816678620916841,0.9806501612488446,0.9807170418205375,0.9810116883870221,0.00046478755056111176,2,0.0013007588725540652,0.0013001306872545847,0.0013223818328942654,0.0013077571309009718,1.0344405427963003e-05,29,0.0010482989940890247,0.0010496267171146187,0.001053617965652991,0.0010505145589522113,2.2603925869938953e-06,29
17,4.2855171362559,0.08636549685305274,1.839341163635254,0.016560213638290144,0.001,sigmoid,auto,0.000514,2.545,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.000514, 'C': 2.545}",-1.5259194192932553,-1.5989411302664331,-1.524496576120217,-1.5497857085599687,0.03476298542059788,25,0.01526862697209731,0.015067685788653886,0.015130644849640162,0.01515565253679712,8.39181272178069e-05,6,0.00954417714149235,0.009411802384531038,0.00938771290147889,0.009447897475834093,6.878665719880735e-05,6
18,4.423212130864461,0.5877726042988634,1.5668486754099529,0.030219902680088964,0.001,sigmoid,auto,0.001834,2.875,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.001834, 'C': 2.875}",-2.186698521529992,-2.4974724741922905,-2.074788390213169,-2.252986461978484,0.1788128015532712,27,0.017149865900427278,0.017479358372479457,0.01669850768602687,0.017109243986311203,0.0003200724434282654,4,0.01079001161222004,0.010609942415717796,0.010533219247135971,0.010644391091691269,0.00010762779426836891,4
19,5092.287867307663,94.41436502847407,0.6185580889383951,0.014288531008056975,0.001,poly,scale,0.000894,3.865,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.000894, 'C': 3.865}",0.9322435095167512,0.9353882384407298,0.9347961293949811,0.9341426257841542,0.0013644608772576383,20,0.0025007235884694883,0.0023757685278998422,0.002431681736489117,0.0024360579509528158,5.110645901948333e-05,11,0.0018127598919841464,0.0017468945689423138,0.0018060941726789654,0.0017885828778684751,2.9603426370452105e-05,14
20,15.24480398495992,0.15290925900851718,0.2288227081298828,0.0007185214775782886,0.001,linear,auto,0.001346,4.855,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.001346, 'C': 4.855}",0.9815605388363481,0.9806540033311927,0.9807785097143643,0.980997683960635,0.00040123116213150125,4,0.001304560882799224,0.001300001604598823,0.0013202724857273216,0.0013082783243751229,8.682998112560607e-06,27,0.0010514796810891412,0.0010504451990361874,0.0010530293090177268,0.0010516513963810183,1.0619230057687147e-06,26
21,50.67733430862427,1.1620554558579468,0.6659571329752604,0.011094639806182301,0.001,linear,auto,6.4e-05,4.005,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 6.4e-05, 'C': 4.005}",0.9815184124856096,0.9805031817661435,0.980784524450949,0.9809353729009006,0.00042797180170078293,7,0.0013060502169129464,0.0013050591786479368,0.0013200659015232099,0.0013103917656946977,6.852601317847859e-06,24,0.0010510417439144033,0.0010517778822248234,0.0010511824857253123,0.0010513340372881798,3.190619690830075e-07,27
22,3.4598635037740073,0.050919549606658884,1.787584702173869,0.036302535298127256,0.001,rbf,auto,8.2e-05,0.475,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 8.2e-05, 'C': 0.475}",0.9812333517168249,0.9804009855423574,0.9803380589134516,0.9806574653908781,0.0004080226590651135,10,0.0013160839609738203,0.001308475064283777,0.0013353135000554177,0.0013199575084376716,1.1293912405455525e-05,21,0.0010580231471782702,0.0010536056187859743,0.001057280066401442,0.0010563029441218953,1.9312716425669127e-06,22
23,1.5194495519002278,0.028951034608900382,0.71402907371521,0.021236529788652078,0.001,rbf,scale,0.001252,0.035,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.001252, 'C': 0.035}",0.9765555172655648,0.9749107781155152,0.9694877630630132,0.9736513528146977,0.003019702130252332,12,0.0014709928665701162,0.0014804438159293184,0.0016634397243253073,0.0015382921356082472,8.85767815032749e-05,19,0.0011778960344005587,0.0011817165295308376,0.0012025441866176279,0.0011873855835163414,1.0831635202709721e-05,19
24,1.2328979969024658,0.005904273147318574,0.7736610571543375,0.013434587595370244,0.001,poly,auto,0.000104,3.555,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.000104, 'C': 3.555}",0.9258027885634397,0.9275295787934354,0.9288992309769079,0.9274105327779276,0.001266916958693393,22,0.002616881342360523,0.0025161048030876605,0.0025392601292085247,0.0025574154248855694,4.309825045013916e-05,9,0.0018577623674568907,0.0017953479349126623,0.0018357600015123379,0.0018296234346272969,2.5847416857466197e-05,10
25,42.843077739079796,0.5281035130612314,0.6362846692403158,0.003859706747270934,0.001,linear,auto,0.000154,3.63,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.000154, 'C': 3.63}",0.9816978248276417,0.9804277241566302,0.9807604313629799,0.980961993449084,0.0005377480107150172,5,0.001299695433223394,0.001307582194103114,0.0013208932164820628,0.0013093902812695239,8.747890723725956e-06,26,0.0010464244071417628,0.0010539626178702282,0.0010516204690118318,0.0010506691646746077,3.1501206541129776e-06,28
26,1.956888755162557,0.050424441342127785,0.4489653905232747,0.0024415427651376716,0.001,rbf,auto,0.001538,2.355,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.001538, 'C': 2.355}",0.9813590836250511,0.9802464449734718,0.9803237415147964,0.9806430900377731,0.00050726640048571,11,0.0013116678330654184,0.001313623675907215,0.0013357995847335538,0.0013203636979020623,1.094398714702611e-05,20,0.001055221684231246,0.0010631259871662572,0.0010620306777377442,0.0010601261163784158,3.496666669910277e-06,20
27,4815.66837199529,25.532572925449287,0.6048111120859782,0.02263579016132867,0.001,poly,scale,0.00101,3.925,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.00101, 'C': 3.925}",0.9324532037005202,0.9357626944157821,0.93486089690999,0.9343589316754307,0.0013969392783583943,19,0.0024968509444018845,0.0023688741684843436,0.0024304737321839973,0.002432066281690075,5.225843443253346e-05,12,0.0018153329945135238,0.001749457068647082,0.0018058008808953666,0.001790196981351991,2.9069120648436756e-05,13
28,3.9772534370422363,0.4669173070782775,1.6164186000823975,0.026336914799938854,0.001,sigmoid,auto,0.001474,2.58,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.001474, 'C': 2.58}",-1.6882658376645687,-1.8960670426382018,-1.5534327426355312,-1.712588540979434,0.14093322604928246,26,0.01575166060417466,0.01590569460953677,0.015217112663443218,0.015624822625718215,0.00029507307423267597,5,0.009664463317379402,0.009492882936436199,0.009388180929729095,0.009515175727848232,0.00011388800300629835,5
29,2.3304694493611655,0.06128585989828922,2.4397873878479004,0.01107821771593773,0.001,sigmoid,scale,0.001454,1.57,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.001454, 'C': 1.57}",-57759362.733974256,-55879331.22522196,-55609923.100757934,-56416205.68665138,956102.6181715111,29,73.0132094729319,69.86729636246324,71.01436298436198,71.2982896065857,1.2999110404844878,2,49.405230427746275,48.09874746404969,49.138049963349985,48.88067595171532,0.5635633475224398,2
